"[-1.0872024297714233, -0.33771491050720215]","[-1.0889157056808472, -0.33750253915786743]","[-1.0906498432159424, -0.3379409611225128]","[-1.1061177253723145, -0.3305639624595642]","[-1.1338109970092773, -0.31675469875335693]","[-1.165241003036499, -0.30132269859313965]","[-1.1978175640106201, -0.2855985760688782]","[-1.2307405471801758, -0.269985556602478]","[-1.2637939453125, -0.25459012389183044]","[-1.2969261407852173, -0.2394367903470993]","[-1.3301512002944946, -0.22451843321323395]","[-1.3634451627731323, -0.20984521508216858]","[-1.3970006704330444, -0.1953323781490326]","[-1.4306528568267822, -0.18105393648147583]","[-1.4643915891647339, -0.16701382398605347]","[-1.4982911348342896, -0.1531810164451599]","[-1.5322681665420532, -0.13959036767482758]","[-1.5663009881973267, -0.12625040113925934]","[-1.6004642248153687, -0.11313125491142273]","[-1.6347479820251465, -0.1002376601099968]","[-1.6691032648086548, -0.087588369846344]","[-1.7035412788391113, -0.07517889142036438]"
"[-0.5433882474899292, -2.591773509979248]","[-0.5433933734893799, -2.5938658714294434]","[-0.5436627268791199, -2.595963716506958]","[-0.5443128347396851, -2.597978353500366]","[-0.5453407168388367, -2.599835157394409]","[-0.5415439605712891, -2.6164238452911377]","[-0.534077525138855, -2.6463756561279297]","[-0.5254241824150085, -2.680190324783325]","[-0.5162229537963867, -2.7151682376861572]","[-0.5067274570465088, -2.7502799034118652]","[-0.4969823360443115, -2.7853500843048096]","[-0.48698729276657104, -2.820377826690674]","[-0.47673770785331726, -2.855376958847046]","[-0.4665316045284271, -2.889836072921753]","[-0.45624127984046936, -2.924346446990967]","[-0.4456060230731964, -2.959104537963867]","[-0.4347042143344879, -2.993873357772827]","[-0.4235069453716278, -3.028740167617798]","[-0.4120783805847168, -3.0634968280792236]","[-0.40039724111557007, -3.0982091426849365]","[-0.3885246515274048, -3.1326956748962402]","[-0.3763863146305084, -3.1671783924102783]","[-0.36404144763946533, -3.2014856338500977]","[-0.3514275550842285, -3.2357943058013916]"
"[-1.0595130920410156, 0.1638239622116089]","[-1.0579302310943604, 0.16417163610458374]","[-1.05643630027771, 0.16531863808631897]","[-1.055216670036316, 0.16666920483112335]","[-1.0696290731430054, 0.1661163717508316]","[-1.0974985361099243, 0.1652166098356247]","[-1.1294726133346558, 0.16405817866325378]","[-1.1624572277069092, 0.16278068721294403]","[-1.1785063743591309, 0.16091106832027435]","[-1.196293592453003, 0.15733450651168823]","[-1.2245168685913086, 0.15047216415405273]","[-1.2558985948562622, 0.1427067667245865]","[-1.288038730621338, 0.1346714347600937]","[-1.3205262422561646, 0.1264701783657074]","[-1.3529784679412842, 0.11820238083600998]","[-1.385511875152588, 0.10983668267726898]","[-1.4179644584655762, 0.1014162078499794]","[-1.4503756761550903, 0.09293132275342941]","[-1.4827682971954346, 0.08437642455101013]","[-1.51511549949646, 0.07575816661119461]","[-1.5473681688308716, 0.0670919343829155]","[-1.5796257257461548, 0.058349609375]","[-1.6119098663330078, 0.04952416568994522]","[-1.6441847085952759, 0.04062613844871521]","[-1.6765600442886353, 0.0316222682595253]"
"[-1.086844801902771, -0.2727735936641693]","[-1.0837148427963257, -0.2709064185619354]","[-1.0816129446029663, -0.27100083231925964]","[-1.0797429084777832, -0.2718680799007416]","[-1.078126311302185, -0.273264080286026]","[-1.0768070220947266, -0.27492544054985046]","[-1.0908995866775513, -0.27177366614341736]","[-1.1184780597686768, -0.2670280337333679]","[-1.149929165840149, -0.26175424456596375]","[-1.1825617551803589, -0.2563682496547699]","[-1.2155098915100098, -0.2510063648223877]","[-1.248383641242981, -0.24567343294620514]","[-1.2812728881835938, -0.24031227827072144]","[-1.314420223236084, -0.23498718440532684]","[-1.3476479053497314, -0.22972601652145386]","[-1.380889892578125, -0.22453875839710236]","[-1.4140311479568481, -0.2194402664899826]","[-1.4471940994262695, -0.21441252529621124]","[-1.4803550243377686, -0.20945888757705688]","[-1.5136257410049438, -0.2045653760433197]","[-1.5468939542770386, -0.1997477412223816]","[-1.5801995992660522, -0.19500045478343964]","[-1.6133809089660645, -0.1903434693813324]","[-1.6466968059539795, -0.1857435256242752]","[-1.6799561977386475, -0.18122529983520508]","[-1.7133456468582153, -0.1767662763595581]","[-1.7466239929199219, -0.17239618301391602]"
"[0.04106168448925018, -2.5869126319885254]","[0.03924860805273056, -2.5872690677642822]","[0.03761183097958565, -2.588038444519043]","[0.03617625683546066, -2.5891530513763428]","[0.03497976064682007, -2.59047269821167]","[0.03409914672374725, -2.5920827388763428]","[0.03353147208690643, -2.593785524368286]","[0.03334096819162369, -2.5956013202667236]","[0.019652768969535828, -2.605940103530884]","[-0.004906780086457729, -2.624528646469116]","[-0.01850745640695095, -2.6378073692321777]","[-0.032715290784835815, -2.6546854972839355]","[-0.05420928820967674, -2.6788501739501953]","[-0.07761090993881226, -2.705493688583374]","[-0.10132285952568054, -2.732862949371338]","[-0.12492777407169342, -2.7604918479919434]","[-0.14845746755599976, -2.7884204387664795]","[-0.17185059189796448, -2.816579818725586]","[-0.19506968557834625, -2.844925880432129]","[-0.21806645393371582, -2.873401165008545]","[-0.24078412353992462, -2.9019358158111572]","[-0.26330024003982544, -2.93062162399292]","[-0.2856205701828003, -2.959467887878418]","[-0.30776873230934143, -2.9885032176971436]","[-0.3297331929206848, -3.0177152156829834]","[-0.35156288743019104, -3.0471696853637695]","[-0.3731503486633301, -3.076723337173462]","[-0.3944702744483948, -3.1063406467437744]","[-0.41564038395881653, -3.136183023452759]","[-0.436530202627182, -3.166067361831665]","[-0.4572799801826477, -3.1961934566497803]"
"[1.1775977611541748, -0.6121388673782349]","[1.1781299114227295, -0.6104250550270081]","[1.1793888807296753, -0.6087093353271484]","[1.1809800863265991, -0.607300341129303]","[1.1829776763916016, -0.5903061628341675]","[1.1860110759735107, -0.5595754981040955]","[1.1892304420471191, -0.5247465968132019]","[1.192958116531372, -0.49877163767814636]","[1.1984645128250122, -0.4716566503047943]","[1.202862024307251, -0.45595860481262207]","[1.2106659412384033, -0.43704941868782043]","[1.2225236892700195, -0.4072820544242859]","[1.2353978157043457, -0.37435486912727356]","[1.248358130455017, -0.34053337574005127]","[1.2611501216888428, -0.30645114183425903]","[1.2700177431106567, -0.28717634081840515]","[1.2816455364227295, -0.2673361301422119]","[1.2901915311813354, -0.25490710139274597]","[1.303575038909912, -0.23959168791770935]","[1.32052743434906, -0.22139260172843933]","[1.3294482231140137, -0.21421881020069122]","[1.3455525636672974, -0.203436478972435]","[1.3717005252838135, -0.18570898473262787]","[1.4001117944717407, -0.16643235087394714]","[1.4155086278915405, -0.15776073932647705]","[1.4345811605453491, -0.1497475504875183]","[1.4639537334442139, -0.13696105778217316]","[1.4961533546447754, -0.12269877642393112]","[1.5290164947509766, -0.10787559300661087]","[1.561963677406311, -0.09274070709943771]","[1.5948565006256104, -0.07735460251569748]","[1.6276984214782715, -0.06171456724405289]","[1.6604269742965698, -0.04584946110844612]","[1.693153738975525, -0.02970471978187561]"
"[0.5193727612495422, -2.5504846572875977]","[0.4890289008617401, -2.5558972358703613]","[0.4546581208705902, -2.5622470378875732]","[0.41917839646339417, -2.5690481662750244]","[0.3834995925426483, -2.5761423110961914]","[0.3478081226348877, -2.58349609375]","[0.31214672327041626, -2.59110164642334]","[0.2765837609767914, -2.5989441871643066]","[0.24104875326156616, -2.607038736343384]","[0.20554043352603912, -2.6153860092163086]","[0.18785041570663452, -2.62209153175354]","[0.16902650892734528, -2.631857395172119]","[0.14001049101352692, -2.6456382274627686]","[0.10821671783924103, -2.660979747772217]","[0.07575763016939163, -2.6769139766693115]","[0.043131083250045776, -2.6932098865509033]","[0.010441931895911694, -2.7098193168640137]","[-0.022113867104053497, -2.7266461849212646]","[-0.0544283464550972, -2.7436347007751465]","[-0.06958906352519989, -2.75437593460083]","[-0.08509206771850586, -2.768432378768921]","[-0.10955491662025452, -2.7890477180480957]","[-0.13636170327663422, -2.8119235038757324]","[-0.16364748775959015, -2.835529327392578]","[-0.1758887767791748, -2.849337339401245]","[-0.1877852976322174, -2.8665413856506348]","[-0.2069561928510666, -2.8922126293182373]","[-0.22787033021450043, -2.9205825328826904]","[-0.2492063045501709, -2.9499359130859375]","[-0.2704879939556122, -2.979641914367676]","[-0.29159247875213623, -3.009535312652588]","[-0.31245723366737366, -3.039530038833618]","[-0.33308133482933044, -3.0696215629577637]","[-0.353520005941391, -3.0998897552490234]","[-0.3737049102783203, -3.1302332878112793]","[-0.39369112253189087, -3.160733938217163]","[-0.413513720035553, -3.191445827484131]"
"[1.1489640474319458, 2.199247360229492]","[1.1500208377838135, 2.1978952884674072]","[1.1513535976409912, 2.196747303009033]","[1.1529872417449951, 2.1959216594696045]","[1.1488876342773438, 2.2097623348236084]","[1.141833782196045, 2.236685037612915]","[1.1335937976837158, 2.267622947692871]","[1.124977469444275, 2.299644947052002]","[1.1161905527114868, 2.332000732421875]","[1.107314109802246, 2.3643996715545654]","[1.0983796119689941, 2.3967177867889404]","[1.0897479057312012, 2.4259250164031982]","[1.0804089307785034, 2.455235242843628]","[1.0703881978988647, 2.4864821434020996]","[1.0608617067337036, 2.513857126235962]","[1.0503525733947754, 2.541414499282837]","[1.0387072563171387, 2.5717217922210693]","[1.0266716480255127, 2.602802038192749]","[1.0158668756484985, 2.6283297538757324]","[1.003879189491272, 2.653949737548828]","[0.9901659488677979, 2.682971239089966]","[0.975933849811554, 2.7128851413726807]","[0.9678356051445007, 2.7269723415374756]","[0.9575366377830505, 2.741921901702881]","[0.9401425123214722, 2.7651076316833496]","[0.9206762313842773, 2.790836811065674]","[0.9005996584892273, 2.8172385692596436]","[0.880326509475708, 2.843775510787964]","[0.8598929643630981, 2.8703978061676025]","[0.8393397927284241, 2.8970510959625244]","[0.818706750869751, 2.923685073852539]","[0.7979961633682251, 2.9502949714660645]","[0.7773010730743408, 2.9767653942108154]","[0.7565500140190125, 3.0031869411468506]","[0.7358126044273376, 3.0294747352600098]","[0.7149799466133118, 3.0557637214660645]","[0.6940100789070129, 3.082104444503784]","[0.6729819178581238, 3.1083977222442627]","[0.651849091053009, 3.1346991062164307]","[0.630700409412384, 3.160900592803955]","[0.609588623046875, 3.1869418621063232]","[0.5884469747543335, 3.2129056453704834]"
"[0.7877762913703918, -2.538911819458008]","[0.78577721118927, -2.538268566131592]","[0.7839322090148926, -2.5372226238250732]","[0.7673268914222717, -2.540785789489746]","[0.737282395362854, -2.5478503704071045]","[0.7032886743545532, -2.5560672283172607]","[0.6682620048522949, -2.564783811569214]","[0.6330471038818359, -2.5738046169281006]","[0.5977494120597839, -2.583106279373169]","[0.5625524520874023, -2.5926427841186523]","[0.5273832082748413, -2.602433919906616]","[0.49227556586265564, -2.612470865249634]","[0.4571166932582855, -2.622785806655884]","[0.4220297038555145, -2.6333439350128174]","[0.38703644275665283, -2.6441383361816406]","[0.3522353172302246, -2.6551387310028076]","[0.31746500730514526, -2.6663951873779297]","[0.2826941907405853, -2.6779189109802246]","[0.2480122298002243, -2.6896796226501465]","[0.21355801820755005, -2.7016303539276123]","[0.17913037538528442, -2.7138404846191406]","[0.144790917634964, -2.726287603378296]","[0.1104956641793251, -2.738987445831299]","[0.07624241709709167, -2.751941204071045]","[0.042042117565870285, -2.7651472091674805]","[0.008100010454654694, -2.7785255908966064]","[-0.02571817860007286, -2.792126178741455]","[-0.05955632030963898, -2.8060078620910645]","[-0.09329791367053986, -2.8201234340667725]","[-0.12693552672863007, -2.834470272064209]","[-0.16044406592845917, -2.8490376472473145]","[-0.17643393576145172, -2.8586812019348145]","[-0.17896929383277893, -2.8617825508117676]","[-0.19087642431259155, -2.874774932861328]","[-0.21208150684833527, -2.897322654724121]","[-0.23586171865463257, -2.9229249954223633]","[-0.2601983845233917, -2.9494826793670654]","[-0.28460896015167236, -2.9764909744262695]","[-0.3089143931865692, -3.0037591457366943]","[-0.33303672075271606, -3.0312016010284424]","[-0.3569445013999939, -3.0587832927703857]","[-0.3806295096874237, -3.0864944458007812]","[-0.404126912355423, -3.1143739223480225]","[-0.4274534583091736, -3.1424431800842285]","[-0.45063525438308716, -3.170734405517578]","[-0.4736030101776123, -3.1991634368896484]"
"[-1.2479861974716187, -2.759443521499634]","[-1.245097041130066, -2.73026967048645]","[-1.241915225982666, -2.6959457397460938]","[-1.238844633102417, -2.6602203845977783]","[-1.2359739542007446, -2.6239211559295654]","[-1.2333441972732544, -2.587463855743408]","[-1.230961799621582, -2.5509145259857178]","[-1.228832721710205, -2.514371871948242]","[-1.2263023853302002, -2.495619773864746]","[-1.2242562770843506, -2.4911701679229736]","[-1.2222763299942017, -2.490166425704956]","[-1.2202094793319702, -2.489995241165161]","[-1.2181105613708496, -2.4903671741485596]","[-1.2161319255828857, -2.49114727973938]","[-1.2143404483795166, -2.492278814315796]","[-1.2127928733825684, -2.4937305450439453]","[-1.2115466594696045, -2.495448112487793]","[-1.210653305053711, -2.497373580932617]","[-1.2101385593414307, -2.4994330406188965]","[-1.2100249528884888, -2.5015475749969482]","[-1.197960376739502, -2.5137054920196533]","[-1.1758134365081787, -2.535187244415283]","[-1.1505482196807861, -2.5593912601470947]","[-1.124350905418396, -2.58415150642395]","[-1.0976636409759521, -2.6090307235717773]","[-1.0708019733428955, -2.6337270736694336]","[-1.0436640977859497, -2.658334493637085]","[-1.0164426565170288, -2.6826751232147217]","[-0.9891078472137451, -2.706777572631836]","[-0.9616256356239319, -2.7306735515594482]","[-0.9339208006858826, -2.7544291019439697]","[-0.9059564471244812, -2.778073787689209]","[-0.8924495577812195, -2.7913835048675537]","[-0.8792922496795654, -2.807828187942505]","[-0.8589167594909668, -2.8326401710510254]","[-0.8363524675369263, -2.8597793579101562]","[-0.8205766081809998, -2.8808822631835938]","[-0.805376410484314, -2.903930425643921]","[-0.7862815856933594, -2.9321999549865723]","[-0.765978217124939, -2.961834669113159]","[-0.7452455759048462, -2.9916558265686035]","[-0.7242072820663452, -3.0214741230010986]","[-0.7028741240501404, -3.0512731075286865]","[-0.6813742518424988, -3.0808682441711426]","[-0.6596605777740479, -3.110327959060669]","[-0.6377310752868652, -3.1396520137786865]","[-0.6156705021858215, -3.1687278747558594]","[-0.593464732170105, -3.1975767612457275]"
